date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2020-03-25,76.0,31.0,21.0,16.0,2.0,6.0,161.58482613277133,Unhealthy
2020-03-26,69.0,28.0,20.0,18.0,2.0,6.0,157.9704952581665,Unhealthy
2020-03-27,61.0,18.0,21.0,15.0,2.0,6.0,153.83983140147524,Unhealthy
2020-03-28,46.0,35.0,13.0,17.0,4.0,7.0,126.85427135678393,Unhealthy for Sensitive Groups
2019-11-15,161.0,68.0,74.0,29.0,3.0,6.0,211.40540540540545,Very Unhealthy
2019-11-16,128.0,64.0,84.0,32.0,4.0,6.0,188.43414120126448,Unhealthy
2019-11-17,114.0,71.0,42.0,32.0,4.0,8.0,181.2054794520548,Unhealthy
2019-11-18,110.0,44.0,45.0,18.0,3.0,6.0,179.14014752370915,Unhealthy
2019-11-19,71.0,59.0,50.0,26.0,4.0,6.0,159.00316122233932,Unhealthy
2019-11-20,103.0,68.0,5.0,39.0,5.0,8.0,175.5258166491043,Unhealthy
2019-12-05,91.0,58.0,46.0,22.0,5.0,4.0,169.32982086406744,Unhealthy
2019-12-06,95.0,55.0,44.0,24.0,5.0,4.0,171.39515279241306,Unhealthy
2019-12-07,104.0,56.0,41.0,28.0,4.0,6.0,176.04214963119074,Unhealthy
2019-12-08,99.0,78.0,33.0,46.0,5.0,10.0,173.4604847207587,Unhealthy
2019-12-09,134.0,101.0,38.0,54.0,7.0,12.0,191.5321390937829,Unhealthy
2019-12-10,156.0,107.0,40.0,59.0,6.0,15.0,206.4504504504505,Very Unhealthy
2019-12-11,148.0,95.0,52.0,61.0,6.0,12.0,198.76080084299264,Unhealthy
2019-12-12,155.0,113.0,63.0,63.0,5.0,12.0,205.45945945945945,Very Unhealthy
2019-12-13,160.0,103.0,70.0,74.0,6.0,14.0,210.4144144144144,Very Unhealthy
2019-12-14,169.0,72.0,51.0,45.0,5.0,8.0,219.3333333333333,Very Unhealthy
2019-12-15,154.0,54.0,29.0,35.0,4.0,7.0,204.46846846846847,Very Unhealthy
2019-12-16,112.0,60.0,10.0,45.0,4.0,9.0,180.172813487882,Unhealthy
2019-12-17,97.0,79.0,41.0,50.0,5.0,11.0,172.42781875658588,Unhealthy
2019-12-18,141.0,65.0,3.0,24.0,5.0,12.0,195.14646996838772,Unhealthy
2019-12-19,132.0,44.0,22.0,21.0,3.0,11.0,190.49947312961007,Unhealthy
2019-12-20,172.0,54.0,11.0,31.0,4.0,11.0,222.3063063063063,Very Unhealthy
2019-12-21,96.0,67.0,11.0,28.0,6.0,11.0,171.91148577449948,Unhealthy
2019-12-22,120.0,66.0,28.0,28.0,5.0,10.0,184.3034773445732,Unhealthy
2019-12-23,157.0,58.0,8.0,35.0,3.0,10.0,207.44144144144144,Very Unhealthy
2019-12-24,126.0,67.0,28.0,37.0,4.0,11.0,187.4014752370917,Unhealthy
2019-12-25,134.0,70.0,16.0,30.0,4.0,12.0,191.5321390937829,Unhealthy
2019-12-26,123.0,46.0,35.0,20.0,3.0,8.0,185.85247629083244,Unhealthy
2019-12-27,162.0,69.0,43.0,39.0,4.0,10.0,212.3963963963964,Very Unhealthy
2019-12-28,135.0,104.0,32.0,55.0,6.0,13.0,192.0484720758693,Unhealthy
