date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2023-06-05,74.0,29.0,71.0,5.0,1.0,2.0,160.55216016859853,Unhealthy
2023-06-06,45.0,49.0,72.0,13.0,1.0,3.0,124.39195979899498,Unhealthy for Sensitive Groups
2023-06-13,23.0,48.0,120.0,11.0,1.0,5.0,215.74468085106383,Very Unhealthy
2023-06-14,85.0,57.0,150.0,11.0,3.0,6.0,247.3404255319149,Very Unhealthy
2023-06-15,90.0,61.0,127.0,11.0,2.0,7.0,223.1170212765957,Very Unhealthy
2023-06-17,105.0,66.0,122.0,8.0,1.0,6.0,217.8510638297872,Very Unhealthy
2023-06-18,127.0,56.0,48.0,11.0,1.0,5.0,187.91780821917808,Unhealthy
2023-06-21,33.0,47.0,115.0,17.0,1.0,2.0,210.47872340425533,Very Unhealthy
2023-06-22,66.0,58.0,122.0,12.0,1.0,4.0,217.8510638297872,Very Unhealthy
2023-06-23,91.0,52.0,109.0,12.0,2.0,4.0,204.1595744680851,Very Unhealthy
2023-06-24,91.0,50.0,96.0,7.0,1.0,5.0,176.78947368421052,Unhealthy
2023-06-28,87.0,32.0,92.0,11.0,1.0,3.0,167.2644889357218,Unhealthy
2023-06-29,59.0,50.0,132.0,16.0,1.0,5.0,228.38297872340425,Very Unhealthy
2023-06-30,73.0,52.0,124.0,11.0,1.0,3.0,219.95744680851064,Very Unhealthy
2023-01-03,59.0,62.0,12.0,25.0,1.0,5.0,152.80716543730242,Unhealthy
2023-01-04,111.0,93.0,7.0,33.0,2.0,8.0,179.65648050579557,Unhealthy
2023-01-05,170.0,88.0,26.0,27.0,2.0,7.0,220.32432432432432,Very Unhealthy
2023-01-06,124.0,67.0,8.0,29.0,1.0,4.0,186.36880927291887,Unhealthy
2023-01-07,71.0,59.0,21.0,19.0,3.0,4.0,159.00316122233932,Unhealthy
2023-01-08,79.0,35.0,21.0,14.0,1.0,3.0,163.13382507903054,Unhealthy
2023-01-09,52.0,62.0,13.0,28.0,1.0,5.0,141.6281407035176,Unhealthy for Sensitive Groups
2023-01-10,121.0,82.0,2.0,35.0,2.0,8.0,184.81981032665965,Unhealthy
2023-01-11,159.0,117.0,2.0,32.0,2.0,8.0,209.42342342342343,Very Unhealthy
2023-01-14,13.0,21.0,28.0,5.0,1.0,1.0,52.892703862660944,Moderate
2023-01-18,89.0,72.0,24.0,15.0,1.0,3.0,168.29715489989462,Unhealthy
2023-01-20,38.0,59.0,21.0,13.0,2.0,5.0,107.15577889447236,Unhealthy for Sensitive Groups
2023-01-21,112.0,82.0,26.0,12.0,2.0,3.0,180.172813487882,Unhealthy
2023-01-22,150.0,50.0,27.0,2.0,1.0,3.0,199.79346680716543,Unhealthy
2023-01-24,32.0,48.0,16.0,13.0,1.0,4.0,92.84978540772532,Moderate
2023-01-25,87.0,47.0,26.0,8.0,1.0,2.0,167.2644889357218,Unhealthy
2023-01-29,72.0,69.0,18.0,25.0,2.0,6.0,159.5194942044257,Unhealthy
2023-01-30,113.0,71.0,33.0,20.0,1.0,6.0,180.6891464699684,Unhealthy
2023-02-01,34.0,22.0,18.0,9.0,1.0,2.0,97.05579399141632,Moderate
2023-02-02,38.0,44.0,14.0,23.0,1.0,4.0,107.15577889447236,Unhealthy for Sensitive Groups
2023-02-03,84.0,54.0,23.0,21.0,1.0,6.0,165.71548998946258,Unhealthy
