date,pm25,pm10,o3,no2,so2,co,AQI,Classification
7/1/2021,53,16,17,4,1.906852961,16.78489327,53,Moderate
7/2/2021,53,15,14,3,1.906852961,16.78489327,53,Moderate
7/3/2021,46,18,16,3,1.906852961,16.78489327,46,Good
7/4/2021,52,18,15,2,1.906852961,16.78489327,52,Moderate
7/5/2021,49,22,10,4,1.906852961,16.78489327,49,Good
7/6/2021,53,16,11,3,1.906852961,16.78489327,53,Moderate
7/7/2021,48,15,15,3,1.906852961,16.78489327,48,Good
7/8/2021,53,25,13,7,1.906852961,16.78489327,53,Moderate
7/9/2021,58,32,16,4,1.906852961,16.78489327,58,Moderate
7/10/2021,56,26,11,3,1.906852961,16.78489327,56,Moderate
7/11/2021,41,19,20,5,1.906852961,16.78489327,41,Good
7/12/2021,30,22,20,5,1.906852961,16.78489327,30,Good
7/13/2021,41,38,2,9,1.906852961,16.78489327,41,Good
7/14/2021,65,23,13,5,1,16.78489327,65,Moderate
7/15/2021,45,24,9,6,1.906852961,16.78489327,45,Good
7/16/2021,45,25,14,3,1,16.78489327,45,Good
7/17/2021,42,17,7,2,1.906852961,16.78489327,42,Good
7/18/2021,21,13,5,2,1.906852961,16.78489327,21,Good
7/19/2021,16,16,9,2,1.906852961,16.78489327,16,Good
7/20/2021,34,15,9,2,1.906852961,16.78489327,34,Good
7/21/2021,26,25,8,3,1.906852961,16.78489327,26,Good
7/22/2021,41,25,7,4,1.906852961,16.78489327,41,Good
7/23/2021,46,33,4,4,1.906852961,16.78489327,46,Good
7/24/2021,54,19,3,4,1.906852961,16.78489327,54,Moderate
7/25/2021,34,23,8,3,1.906852961,16.78489327,34,Good
7/26/2021,39,17,8,3,1.906852961,16.78489327,39,Good
7/27/2021,35,17,11,3,1.906852961,16.78489327,35,Good
7/28/2021,30,18,14,3,1.906852961,16.78489327,30,Good
7/29/2021,37,22,14,3,1.906852961,16.78489327,37,Good
7/30/2021,42,22,14,4,1.906852961,16.78489327,42,Good
7/31/2021,46,17,14,2,1.906852961,16.78489327,46,Good
8/1/2021,36,22,17,3,1.906852961,16.78489327,36,Good
8/2/2021,42,21,13,3,1.906852961,16.78489327,42,Good
8/3/2021,41,25,15,4,1.906852961,16.78489327,41,Good
8/4/2021,46,27,14,4,1.906852961,16.78489327,46,Good
8/5/2021,46,32,14,4,1.906852961,16.78489327,46,Good
8/6/2021,55,25,16,3,1.906852961,16.78489327,55,Moderate
8/7/2021,53,27,13,3,1.906852961,16.78489327,53,Moderate
8/8/2021,49,26,14,1,1.906852961,16.78489327,49,Good
8/9/2021,47,26,14,1,1.906852961,16.78489327,47,Good
8/10/2021,42,31,13,4,1.906852961,16.78489327,42,Good
8/11/2021,47,23,11,2,1,16.78489327,47,Good
8/12/2021,39,17,17,3,1.906852961,16.78489327,39,Good
8/13/2021,31,30,6,4,1,16.78489327,31,Good
8/14/2021,48,19,8,3,1,16.78489327,48,Good
8/15/2021,35,29,15,4,1.906852961,16.78489327,35,Good
8/16/2021,52,25,13,4,1.906852961,16.78489327,52,Moderate
8/17/2021,53,24,16,4,1,16.78489327,53,Moderate
8/18/2021,46,27,27,5,1,16.78489327,46,Good
8/19/2021,52,43,24,7,1,16.78489327,52,Moderate
8/20/2021,81,29,21,6,1,16.78489327,81,Moderate
8/21/2021,60,28,19,4,1,16.78489327,60,Moderate
8/22/2021,57,18,16,2,1,16.78489327,57,Moderate
8/23/2021,40,17,17,2,1.906852961,16.78489327,40,Good
8/24/2021,34,30,12,4,1,16.78489327,34,Good
8/25/2021,54,24,6,5,1,16.78489327,54,Moderate
8/26/2021,47,22,7,6,1,16.78489327,47,Good
8/27/2021,46,27,9,4,1,16.78489327,46,Good
8/28/2021,46,22,16,4,1,16.78489327,46,Good
8/29/2021,41,25,13,4,1,16.78489327,41,Good
8/30/2021,45,35.92935906,21.35103145,8.086213445,1.906852961,16.78489327,45,Good
9/6/2021,94,22,6,3,1,16.78489327,94,Moderate
9/7/2021,48,18,10,3,1,16.78489327,48,Good
9/8/2021,38,39,7,9,1,16.78489327,38,Good
9/9/2021,71,30,5,8,1,16.78489327,71,Moderate
9/10/2021,57,29,10,4,1,16.78489327,57,Moderate
9/11/2021,45,24,11,2,1.906852961,16.78489327,45,Good
9/12/2021,42,24,7,3,1,16.78489327,42,Good
9/13/2021,50,29,16,3,1,16.78489327,50,Good
9/14/2021,59,25,6,6,1,16.78489327,59,Moderate
9/15/2021,55,33,7,7,1,16.78489327,55,Moderate
9/16/2021,57,33,17,7,1,16.78489327,57,Moderate
9/17/2021,60,37,21,6,1,16.78489327,60,Moderate
9/18/2021,68,35,19,6,1,16.78489327,68,Moderate
9/19/2021,73,32,12,6,1,16.78489327,73,Moderate
9/20/2021,62,20,14,6,1,16.78489327,62,Moderate
9/21/2021,44,28,6,6,1,16.78489327,44,Good
9/22/2021,59,31,13,6,1,16.78489327,59,Moderate
9/23/2021,62,16,9,3,1,16.78489327,62,Moderate
9/24/2021,32,19,4,3,1,16.78489327,32,Good
9/25/2021,36,28,9,4,1,16.78489327,36,Good
9/26/2021,52,21,13,5,1,16.78489327,52,Moderate
9/27/2021,38,31,12,8,1,16.78489327,38,Good
9/28/2021,54,33,22,7,1,16.78489327,54,Moderate
9/29/2021,62,36,18,8,1,16.78489327,62,Moderate
9/30/2021,79,38,17,7,1,16.78489327,79,Moderate
4/1/2021,70,21,11,8.086213445,1.906852961,16.78489327,70,Moderate
4/2/2021,50,30,23,8.086213445,1.906852961,16.78489327,50,Good
4/3/2021,66,27,8,8.086213445,1.906852961,16.78489327,66,Moderate
4/4/2021,62,29,7,8.086213445,1.906852961,16.78489327,62,Moderate
4/5/2021,78,34,9,8.086213445,1.906852961,16.78489327,78,Moderate
4/6/2021,87,28,19,8.086213445,1.906852961,16.78489327,87,Moderate
4/7/2021,67,30,24,8.086213445,1.906852961,16.78489327,67,Moderate
4/8/2021,77,31,16,8.086213445,1.906852961,16.78489327,77,Moderate
4/9/2021,81,35,20,8.086213445,1.906852961,16.78489327,81,Moderate
4/10/2021,88,30,25,8.086213445,1.906852961,16.78489327,88,Moderate
4/11/2021,80,26,23,8.086213445,1.906852961,16.78489327,80,Moderate
4/12/2021,69,20,18,8.086213445,1.906852961,16.78489327,69,Moderate
4/13/2021,65,21,16,8.086213445,1.906852961,16.78489327,65,Moderate
4/14/2021,69,26,27,8.086213445,1.906852961,16.78489327,69,Moderate
4/15/2021,80,18,15,8.086213445,1.906852961,16.78489327,80,Moderate
4/16/2021,58,24,22,8.086213445,1.906852961,16.78489327,58,Moderate
4/17/2021,66,21,14,8.086213445,1.906852961,16.78489327,66,Moderate
4/18/2021,66,16,11,8.086213445,1.906852961,16.78489327,66,Moderate
4/19/2021,44,31,20,8.086213445,1.906852961,16.78489327,44,Good
4/20/2021,69,30,12,8.086213445,1.906852961,16.78489327,69,Moderate
4/21/2021,71,32,6,8.086213445,1.906852961,16.78489327,71,Moderate
4/22/2021,80,26,29,8.086213445,1.906852961,16.78489327,80,Moderate
4/23/2021,69,38,13,8.086213445,1.906852961,16.78489327,69,Moderate
4/24/2021,89,36,11,8.086213445,1.906852961,16.78489327,89,Moderate
4/25/2021,83,25,11,8.086213445,1.906852961,16.78489327,83,Moderate
4/26/2021,62,23,8,8.086213445,1.906852961,16.78489327,62,Moderate
4/27/2021,64,23,14,8.086213445,1.906852961,16.78489327,64,Moderate
4/28/2021,61,18,11,8.086213445,1.906852961,16.78489327,61,Moderate
4/29/2021,53,27,11,8.086213445,1.906852961,16.78489327,53,Moderate
4/30/2021,68,20,15,8.086213445,1.906852961,16.78489327,68,Moderate
5/1/2021,65,28,18,8.086213445,1.906852961,16.78489327,65,Moderate
5/2/2021,73,36,16,8.086213445,1.906852961,16.78489327,73,Moderate
5/3/2021,68,34,20,8.086213445,1.906852961,16.78489327,68,Moderate
5/4/2021,92,29,28,8.086213445,1.906852961,16.78489327,92,Moderate
5/5/2021,78,20,16,8.086213445,1.906852961,16.78489327,78,Moderate
5/6/2021,60,21,26,8.086213445,1.906852961,16.78489327,60,Moderate
5/7/2021,54,26,29,8.086213445,1.906852961,16.78489327,54,Moderate
5/8/2021,65,19,21,8.086213445,1.906852961,16.78489327,65,Moderate
5/9/2021,54,23,25,8.086213445,1.906852961,16.78489327,54,Moderate
5/10/2021,66,26,13,8.086213445,1.906852961,16.78489327,66,Moderate
5/11/2021,70,22,11,8.086213445,1.906852961,16.78489327,70,Moderate
5/12/2021,60,20,8,8.086213445,1.906852961,16.78489327,60,Moderate
5/13/2021,54,20,7,8.086213445,1.906852961,16.78489327,54,Moderate
5/14/2021,59,30,9,8.086213445,1.906852961,16.78489327,59,Moderate
5/15/2021,73,33,3,8.086213445,1.906852961,16.78489327,73,Moderate
5/16/2021,91,15,7,8.086213445,1.906852961,16.78489327,91,Moderate
5/17/2021,37,19,6,8.086213445,1.906852961,16.78489327,37,Good
5/18/2021,53,25,5,8.086213445,1.906852961,16.78489327,53,Moderate
5/19/2021,62,21,6,8.086213445,1.906852961,16.78489327,62,Moderate
5/20/2021,53,10,3,8.086213445,1.906852961,16.78489327,53,Moderate
5/21/2021,33,12,5,8.086213445,1.906852961,16.78489327,33,Good
5/22/2021,27,10,3,8.086213445,1.906852961,16.78489327,27,Good
5/23/2021,26,14,21.35103145,8.086213445,1.906852961,16.78489327,26,Good
5/24/2021,27,14,1,8.086213445,1.906852961,16.78489327,27,Good
5/25/2021,29,16,6,8.086213445,1.906852961,16.78489327,29,Good
5/26/2021,48,19,11,8.086213445,1.906852961,16.78489327,48,Good
5/27/2021,54,26,3,8.086213445,1.906852961,16.78489327,54,Moderate
5/28/2021,63,15,4,8.086213445,1.906852961,16.78489327,63,Moderate
5/29/2021,47,19,6,8.086213445,1.906852961,16.78489327,47,Good
5/30/2021,44,13,7,8.086213445,1.906852961,16.78489327,44,Good
5/31/2021,35,15,9,8.086213445,1.906852961,16.78489327,35,Good
6/1/2021,38,15,9,8.086213445,1.906852961,16.78489327,38,Good
6/2/2021,43,17,10,8.086213445,1.906852961,16.78489327,43,Good
6/3/2021,48,16,6,8.086213445,1.906852961,16.78489327,48,Good
6/4/2021,47,16,1,8.086213445,1.906852961,16.78489327,47,Good
6/5/2021,35,12,1,8.086213445,1.906852961,16.78489327,35,Good
6/6/2021,28,13,2,8.086213445,1.906852961,16.78489327,28,Good
6/7/2021,27,13,7,8.086213445,1.906852961,16.78489327,27,Good
6/8/2021,32,12,5,8.086213445,1.906852961,16.78489327,32,Good
6/9/2021,38,14,5,8.086213445,1.906852961,16.78489327,38,Good
6/10/2021,28,13,2,8.086213445,1.906852961,16.78489327,28,Good
6/11/2021,32,17,4,8.086213445,1.906852961,16.78489327,32,Good
6/12/2021,44,18,4,8.086213445,1.906852961,16.78489327,44,Good
6/13/2021,50,30,3,8.086213445,1.906852961,16.78489327,50,Good
6/14/2021,60,16,1,8.086213445,1.906852961,16.78489327,60,Moderate
6/15/2021,37,33,2,8.086213445,1.906852961,16.78489327,37,Good
6/16/2021,43,21,1,8.086213445,1.906852961,16.78489327,43,Good
6/17/2021,49,19,5,8.086213445,1.906852961,16.78489327,49,Good
6/18/2021,45,17,6,8.086213445,1.906852961,16.78489327,45,Good
6/19/2021,41,20,5,8.086213445,1.906852961,16.78489327,41,Good
6/20/2021,49,20,5,8.086213445,1.906852961,16.78489327,49,Good
6/21/2021,64,38,5,8.086213445,1.906852961,16.78489327,64,Moderate
6/22/2021,69,25,6,8.086213445,1.906852961,16.78489327,69,Moderate
6/23/2021,60,17,6,8.086213445,1.906852961,16.78489327,60,Moderate
6/24/2021,38,26,13,3,1.906852961,16.78489327,38,Good
6/25/2021,61,23,16,4,1.906852961,16.78489327,61,Moderate
6/26/2021,56,21,14,3,1.906852961,16.78489327,56,Moderate
6/27/2021,55,22,24,4,1.906852961,16.78489327,55,Moderate
6/28/2021,62,23,13,6,1.906852961,16.78489327,62,Moderate
6/29/2021,64,24,16,4,1.906852961,16.78489327,64,Moderate
6/30/2021,57,20,20,3,1.906852961,16.78489327,57,Moderate
1/4/2021,87,38,31,8.086213445,1.906852961,16.78489327,87,Moderate
1/5/2021,93,47,38,8.086213445,1.906852961,16.78489327,93,Moderate
1/6/2021,116,43,38,8.086213445,1.906852961,16.78489327,116,Unhealthy for Sensitive Groups
1/7/2021,104,39,26,8.086213445,1.906852961,16.78489327,104,Unhealthy for Sensitive Groups
1/8/2021,84,32,33,8.086213445,1.906852961,16.78489327,84,Moderate
1/9/2021,66,35.92935906,39,8.086213445,1.906852961,16.78489327,66,Moderate
1/13/2021,125,63,61,8.086213445,1.906852961,16.78489327,125,Unhealthy for Sensitive Groups
1/14/2021,160,63,45,8.086213445,1.906852961,16.78489327,160,Unhealthy
1/15/2021,160,67,53,8.086213445,1.906852961,16.78489327,160,Unhealthy
1/16/2021,158,51,32,8.086213445,1.906852961,16.78489327,158,Unhealthy
1/17/2021,150,35.92935906,31,8.086213445,1.906852961,16.78489327,150,Unhealthy for Sensitive Groups
1/19/2021,125,60,45,8.086213445,1.906852961,16.78489327,125,Unhealthy for Sensitive Groups
1/20/2021,154,59,31,8.086213445,1.906852961,16.78489327,154,Unhealthy
1/21/2021,151,66,62,8.086213445,1.906852961,16.78489327,151,Unhealthy
1/22/2021,158,70,63,8.086213445,1.906852961,16.78489327,158,Unhealthy
1/23/2021,165,50,47,8.086213445,1.906852961,16.78489327,165,Unhealthy
1/24/2021,123,39,62,8.086213445,1.906852961,16.78489327,123,Unhealthy for Sensitive Groups
1/25/2021,102,43,21.35103145,8.086213445,1.906852961,16.78489327,102,Unhealthy for Sensitive Groups
1/26/2021,102,50,22,8.086213445,1.906852961,16.78489327,102,Unhealthy for Sensitive Groups
1/27/2021,118,42,9,8.086213445,1.906852961,16.78489327,118,Unhealthy for Sensitive Groups
1/28/2021,103,55,15,8.086213445,1.906852961,16.78489327,103,Unhealthy for Sensitive Groups
1/29/2021,125,55,22,8.086213445,1.906852961,16.78489327,125,Unhealthy for Sensitive Groups
1/30/2021,139,54,28,8.086213445,1.906852961,16.78489327,139,Unhealthy for Sensitive Groups
1/31/2021,132,59,33,8.086213445,1.906852961,16.78489327,132,Unhealthy for Sensitive Groups
2/1/2021,147,61,27,8.086213445,1.906852961,16.78489327,147,Unhealthy for Sensitive Groups
2/2/2021,131,57,25,8.086213445,1.906852961,16.78489327,131,Unhealthy for Sensitive Groups
2/3/2021,136,59,25,8.086213445,1.906852961,16.78489327,136,Unhealthy for Sensitive Groups
2/4/2021,138,51,32,8.086213445,1.906852961,16.78489327,138,Unhealthy for Sensitive Groups
2/5/2021,128,54,23,8.086213445,1.906852961,16.78489327,128,Unhealthy for Sensitive Groups
2/6/2021,133,62,39,8.086213445,1.906852961,16.78489327,133,Unhealthy for Sensitive Groups
2/7/2021,150,49,18,8.086213445,1.906852961,16.78489327,150,Unhealthy for Sensitive Groups
2/8/2021,121,34,23,8.086213445,1.906852961,16.78489327,121,Unhealthy for Sensitive Groups
2/9/2021,100,31,26,8.086213445,1.906852961,16.78489327,100,Moderate
2/10/2021,74,38,31,16,1.906852961,16.78489327,74,Moderate
2/11/2021,94,41,32,17,1.906852961,16.78489327,94,Moderate
2/12/2021,108,49,14,11,1.906852961,16.78489327,108,Unhealthy for Sensitive Groups
2/13/2021,126,39,4,6,1.906852961,16.78489327,126,Unhealthy for Sensitive Groups
2/14/2021,105,38,13,6,1.906852961,16.78489327,105,Unhealthy for Sensitive Groups
2/15/2021,98,39,16,5,1.906852961,16.78489327,98,Moderate
2/16/2021,94,44,11,8,1.906852961,16.78489327,94,Moderate
2/17/2021,104,52,9,9,1.906852961,16.78489327,104,Unhealthy for Sensitive Groups
2/18/2021,130,41,13,10,1.906852961,16.78489327,130,Unhealthy for Sensitive Groups
2/19/2021,110,43,21,13,1.906852961,16.78489327,110,Unhealthy for Sensitive Groups
2/20/2021,106,55,27,15,1.906852961,16.78489327,106,Unhealthy for Sensitive Groups
2/21/2021,149,58,17,8,1.906852961,16.78489327,149,Unhealthy for Sensitive Groups
2/22/2021,150,48,19,6,1.906852961,16.78489327,150,Unhealthy for Sensitive Groups
2/23/2021,115,54,10,6,1.906852961,16.78489327,115,Unhealthy for Sensitive Groups
2/24/2021,137,54,24,8,1.906852961,16.78489327,137,Unhealthy for Sensitive Groups
2/25/2021,133,50,23,6,1.906852961,16.78489327,133,Unhealthy for Sensitive Groups
2/26/2021,136,52,21,5,1.906852961,16.78489327,136,Unhealthy for Sensitive Groups
2/27/2021,137,51,7,2,1.906852961,16.78489327,137,Unhealthy for Sensitive Groups
2/28/2021,137,35,12,4,1.906852961,16.78489327,137,Unhealthy for Sensitive Groups
3/1/2021,87,25,9,4,1.906852961,16.78489327,87,Moderate
3/2/2021,65,22,7,2,1.906852961,16.78489327,65,Moderate
3/3/2021,52,30,17,4,1.906852961,16.78489327,52,Moderate
3/4/2021,73,27,17,3,1.906852961,16.78489327,73,Moderate
3/5/2021,63,32,19,3,1.906852961,16.78489327,63,Moderate
3/6/2021,71,35,24,1,1.906852961,16.78489327,71,Moderate
3/7/2021,77,37,23,5,1.906852961,16.78489327,77,Moderate
3/8/2021,116,43,15,8,1.906852961,16.78489327,116,Unhealthy for Sensitive Groups
3/9/2021,110,46,10,9,1.906852961,16.78489327,110,Unhealthy for Sensitive Groups
3/10/2021,115,44,23,12,1.906852961,16.78489327,115,Unhealthy for Sensitive Groups
3/11/2021,116,42,20,8,1.906852961,16.78489327,116,Unhealthy for Sensitive Groups
3/12/2021,107,43,20,7,1.906852961,16.78489327,107,Unhealthy for Sensitive Groups
3/13/2021,108,47,21,2,1.906852961,16.78489327,108,Unhealthy for Sensitive Groups
3/14/2021,120,45,14,8.086213445,1.906852961,16.78489327,120,Unhealthy for Sensitive Groups
3/15/2021,97,39,15,8.086213445,1.906852961,16.78489327,97,Moderate
3/16/2021,84,42,14,8.086213445,1.906852961,16.78489327,84,Moderate
3/17/2021,96,46,19,8.086213445,1.906852961,16.78489327,96,Moderate
3/18/2021,119,41,21,8.086213445,1.906852961,16.78489327,119,Unhealthy for Sensitive Groups
3/19/2021,110,44,18,8.086213445,1.906852961,16.78489327,110,Unhealthy for Sensitive Groups
3/20/2021,102,37,17,8.086213445,1.906852961,16.78489327,102,Unhealthy for Sensitive Groups
3/21/2021,87,44,12,8.086213445,1.906852961,16.78489327,87,Moderate
3/22/2021,108,36,29,8.086213445,1.906852961,16.78489327,108,Unhealthy for Sensitive Groups
3/23/2021,99,52,37,8.086213445,1.906852961,16.78489327,99,Moderate
3/24/2021,133,50,32,8.086213445,1.906852961,16.78489327,133,Unhealthy for Sensitive Groups
3/25/2021,115,30,21,8.086213445,1.906852961,16.78489327,115,Unhealthy for Sensitive Groups
3/26/2021,60,31,12,8.086213445,1.906852961,16.78489327,60,Moderate
3/27/2021,67,26,16,8.086213445,1.906852961,16.78489327,67,Moderate
3/28/2021,64,26,17,8.086213445,1.906852961,16.78489327,64,Moderate
3/29/2021,62,41,23,8.086213445,1.906852961,16.78489327,62,Moderate
3/30/2021,92,38,21,8.086213445,1.906852961,16.78489327,92,Moderate
3/31/2021,88,44,19,8.086213445,1.906852961,16.78489327,88,Moderate
10/1/2020,26,14,21.35103145,8.086213445,1.906852961,16.78489327,26,Good
10/2/2020,39,16,21.35103145,8.086213445,1.906852961,16.78489327,39,Good
10/3/2020,51,23,21.35103145,8.086213445,1.906852961,16.78489327,51,Moderate
10/4/2020,51,20,21.35103145,8.086213445,1.906852961,16.78489327,51,Moderate
10/5/2020,54,23,21.35103145,8.086213445,1.906852961,16.78489327,54,Moderate
10/6/2020,54,20,21.35103145,8.086213445,1.906852961,16.78489327,54,Moderate
10/7/2020,53,15,21.35103145,8.086213445,1.906852961,16.78489327,53,Moderate
10/8/2020,38,12,21.35103145,8.086213445,1.906852961,16.78489327,38,Good
10/9/2020,35,13,21.35103145,8.086213445,1.906852961,16.78489327,35,Good
10/10/2020,32,20,21.35103145,8.086213445,1.906852961,16.78489327,32,Good
10/11/2020,47,29,21.35103145,8.086213445,1.906852961,16.78489327,47,Good
10/12/2020,71,18,21.35103145,8.086213445,1.906852961,16.78489327,71,Moderate
10/13/2020,58,19,21.35103145,8.086213445,1.906852961,16.78489327,58,Moderate
10/14/2020,53,21,21.35103145,8.086213445,1.906852961,16.78489327,53,Moderate
10/15/2020,43,14,21.35103145,8.086213445,1.906852961,16.78489327,43,Good
10/16/2020,40,7,21.35103145,8.086213445,1.906852961,16.78489327,40,Good
10/17/2020,21,9,21.35103145,8.086213445,1.906852961,16.78489327,21,Good
10/18/2020,23,16,21.35103145,8.086213445,1.906852961,16.78489327,23,Good
10/19/2020,38,19,21.35103145,8.086213445,1.906852961,16.78489327,38,Good
10/20/2020,36,18,21.35103145,8.086213445,1.906852961,16.78489327,36,Good
10/21/2020,39,23,21.35103145,8.086213445,1.906852961,16.78489327,39,Good
10/22/2020,54,33,21.35103145,8.086213445,1.906852961,16.78489327,54,Moderate
10/23/2020,76,41,21.35103145,8.086213445,1.906852961,16.78489327,76,Moderate
10/24/2020,92,47,21.35103145,8.086213445,1.906852961,16.78489327,92,Moderate
10/25/2020,102,48,21.35103145,8.086213445,1.906852961,16.78489327,102,Unhealthy for Sensitive Groups
10/26/2020,106,31,21.35103145,8.086213445,1.906852961,16.78489327,106,Unhealthy for Sensitive Groups
10/27/2020,75,25,21.35103145,8.086213445,1.906852961,16.78489327,75,Moderate
10/28/2020,69,22,6,8.086213445,1.906852961,16.78489327,69,Moderate
10/29/2020,55,20,10,8.086213445,1.906852961,16.78489327,55,Moderate
10/30/2020,54,21,10,8.086213445,1.906852961,16.78489327,54,Moderate
10/31/2020,57,17,8,8.086213445,1.906852961,16.78489327,57,Moderate
11/1/2020,44,26,18,8.086213445,1.906852961,16.78489327,44,Good
11/2/2020,61,27,20,8.086213445,1.906852961,16.78489327,61,Moderate
11/3/2020,66,32,24,8.086213445,1.906852961,16.78489327,66,Moderate
11/4/2020,85,33,21.35103145,8.086213445,1.906852961,16.78489327,85,Moderate
11/5/2020,87,35,21.35103145,8.086213445,1.906852961,16.78489327,87,Moderate
11/6/2020,73,28,21.35103145,8.086213445,1.906852961,16.78489327,73,Moderate
11/7/2020,67,36,21.35103145,8.086213445,1.906852961,16.78489327,67,Moderate
11/8/2020,88,35,21.35103145,8.086213445,1.906852961,16.78489327,88,Moderate
11/9/2020,93,41,21.35103145,8.086213445,1.906852961,16.78489327,93,Moderate
11/10/2020,93,36,21.35103145,8.086213445,1.906852961,16.78489327,93,Moderate
11/11/2020,81,26,21.35103145,8.086213445,1.906852961,16.78489327,81,Moderate
11/12/2020,71,43,21.35103145,8.086213445,1.906852961,16.78489327,71,Moderate
11/13/2020,95,44,21.35103145,8.086213445,1.906852961,16.78489327,95,Moderate
11/14/2020,112,46,21.35103145,8.086213445,1.906852961,16.78489327,112,Unhealthy for Sensitive Groups
11/15/2020,116,27,21.35103145,8.086213445,1.906852961,16.78489327,116,Unhealthy for Sensitive Groups
11/16/2020,74,31,21.35103145,8.086213445,1.906852961,16.78489327,74,Moderate
11/17/2020,78,37,21.35103145,8.086213445,1.906852961,16.78489327,78,Moderate
11/18/2020,85,38,21.35103145,8.086213445,1.906852961,16.78489327,85,Moderate
11/19/2020,96,47,21.35103145,8.086213445,1.906852961,16.78489327,96,Moderate
11/20/2020,119,39,21.35103145,8.086213445,1.906852961,16.78489327,119,Unhealthy for Sensitive Groups
11/21/2020,87,26,21.35103145,8.086213445,1.906852961,16.78489327,87,Moderate
11/22/2020,67,31,21.35103145,8.086213445,1.906852961,16.78489327,67,Moderate
11/23/2020,70,27,21.35103145,8.086213445,1.906852961,16.78489327,70,Moderate
11/24/2020,59,29,17,8.086213445,1.906852961,16.78489327,59,Moderate
11/25/2020,57,31,27,8.086213445,1.906852961,16.78489327,57,Moderate
11/26/2020,57,25,24,8.086213445,1.906852961,16.78489327,57,Moderate
11/27/2020,47,32,35,8.086213445,1.906852961,16.78489327,47,Good
11/28/2020,66,27,38,8.086213445,1.906852961,16.78489327,66,Moderate
11/29/2020,61,24,34,8.086213445,1.906852961,16.78489327,61,Moderate
11/30/2020,51,24,34,8.086213445,1.906852961,16.78489327,51,Moderate
12/1/2020,58,24,38,8.086213445,1.906852961,16.78489327,58,Moderate
12/2/2020,54,27,40,8.086213445,1.906852961,16.78489327,54,Moderate
12/3/2020,61,32,42,8.086213445,1.906852961,16.78489327,61,Moderate
12/4/2020,71,29,31,8.086213445,1.906852961,16.78489327,71,Moderate
12/5/2020,72,27,19,8.086213445,1.906852961,16.78489327,72,Moderate
12/6/2020,67,38,20,8.086213445,1.906852961,16.78489327,67,Moderate
12/7/2020,88,37,19,8.086213445,1.906852961,16.78489327,88,Moderate
12/8/2020,82,39,20,8.086213445,1.906852961,16.78489327,82,Moderate
12/9/2020,93,41,22,8.086213445,1.906852961,16.78489327,93,Moderate
12/10/2020,109,49,23,8.086213445,1.906852961,16.78489327,109,Unhealthy for Sensitive Groups
12/11/2020,129,48,24,8.086213445,1.906852961,16.78489327,129,Unhealthy for Sensitive Groups
12/12/2020,123,48,16,8.086213445,1.906852961,16.78489327,123,Unhealthy for Sensitive Groups
12/13/2020,120,54,15,8.086213445,1.906852961,16.78489327,120,Unhealthy for Sensitive Groups
12/14/2020,135,55,7,8.086213445,1.906852961,16.78489327,135,Unhealthy for Sensitive Groups
12/15/2020,129,42,21.35103145,8.086213445,1.906852961,16.78489327,129,Unhealthy for Sensitive Groups
12/16/2020,98,33,21.35103145,8.086213445,1.906852961,16.78489327,98,Moderate
12/17/2020,67,32,21.35103145,8.086213445,1.906852961,16.78489327,67,Moderate
12/18/2020,65,29,21.35103145,8.086213445,1.906852961,16.78489327,65,Moderate
12/19/2020,55,27,21.35103145,8.086213445,1.906852961,16.78489327,55,Moderate
12/20/2020,57,30,24,8.086213445,1.906852961,16.78489327,57,Moderate
12/21/2020,64,37,26,8.086213445,1.906852961,16.78489327,64,Moderate
12/22/2020,87,42,30,8.086213445,1.906852961,16.78489327,87,Moderate
12/23/2020,108,41,36,8.086213445,1.906852961,16.78489327,108,Unhealthy for Sensitive Groups
12/24/2020,106,40,16,8.086213445,1.906852961,16.78489327,106,Unhealthy for Sensitive Groups
12/25/2020,97,41,24,8.086213445,1.906852961,16.78489327,97,Moderate
12/26/2020,101,38,27,8.086213445,1.906852961,16.78489327,101,Unhealthy for Sensitive Groups
12/27/2020,99,35,11,8.086213445,1.906852961,16.78489327,99,Moderate
12/28/2020,89,38,4,8.086213445,1.906852961,16.78489327,89,Moderate
12/29/2020,94,43,21,8.086213445,1.906852961,16.78489327,94,Moderate
12/30/2020,98,28,38,8.086213445,1.906852961,16.78489327,98,Moderate
12/31/2020,63,28,38,8.086213445,1.906852961,16.78489327,63,Moderate
1/1/2021,73,30,37,8.086213445,1.906852961,16.78489327,73,Moderate
1/2/2021,74,38,45,8.086213445,1.906852961,16.78489327,74,Moderate
1/3/2021,96,34,35,8.086213445,1.906852961,16.78489327,96,Moderate
7/1/2020,24,18,21.35103145,8.086213445,1.906852961,16.78489327,24,Good
7/2/2020,41,16,21.35103145,8.086213445,1.906852961,16.78489327,41,Good
7/3/2020,34,26,21.35103145,8.086213445,1.906852961,16.78489327,34,Good
7/4/2020,52,17,21.35103145,8.086213445,1.906852961,16.78489327,52,Moderate
7/5/2020,39,12,21.35103145,8.086213445,1.906852961,16.78489327,39,Good
7/6/2020,32,15,21.35103145,8.086213445,1.906852961,16.78489327,32,Good
7/7/2020,39,29,21.35103145,8.086213445,1.906852961,16.78489327,39,Good
7/8/2020,58,14,21.35103145,8.086213445,1.906852961,16.78489327,58,Moderate
7/9/2020,39,12,21.35103145,8.086213445,1.906852961,16.78489327,39,Good
