date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2023-09-04,53.0,25.0,25.0,9.0,2.0,6.0,144.09045226130655,Unhealthy for Sensitive Groups
2023-09-05,59.0,23.0,26.0,7.0,1.0,6.0,152.80716543730242,Unhealthy
2023-09-06,63.0,38.0,44.0,8.0,1.0,7.0,154.87249736564806,Unhealthy
2023-09-07,80.0,26.0,51.0,9.0,1.0,5.0,163.65015806111697,Unhealthy
2023-09-08,67.0,25.0,59.0,11.0,1.0,6.0,156.93782929399367,Unhealthy
2023-09-09,56.0,29.0,74.0,9.0,1.0,5.0,151.2581664910432,Unhealthy
2023-09-10,57.0,35.0,68.0,11.0,2.0,6.0,151.77449947312962,Unhealthy
2023-09-11,66.0,26.0,38.0,9.0,2.0,5.0,156.42149631190728,Unhealthy
2023-09-12,60.0,24.0,34.0,11.0,2.0,5.0,153.32349841938884,Unhealthy
2023-09-13,58.0,20.0,28.0,12.0,2.0,6.0,152.29083245521602,Unhealthy
2023-09-14,56.0,21.0,24.0,20.0,2.0,6.0,151.2581664910432,Unhealthy
2023-09-15,64.0,26.0,25.0,23.0,1.0,8.0,155.38883034773446,Unhealthy
2023-09-16,76.0,43.0,92.0,18.0,2.0,9.0,166.4736842105263,Unhealthy
2023-09-17,113.0,37.0,78.0,8.0,1.0,7.0,180.6891464699684,Unhealthy
2023-09-18,105.0,22.0,58.0,8.0,2.0,5.0,176.55848261327714,Unhealthy
2023-09-19,60.0,21.0,40.0,9.0,2.0,5.0,153.32349841938884,Unhealthy
2023-09-20,46.0,21.0,39.0,11.0,3.0,5.0,126.85427135678393,Unhealthy for Sensitive Groups
2023-09-21,49.0,17.0,30.0,12.0,3.0,5.0,134.24120603015075,Unhealthy for Sensitive Groups
2023-09-22,52.0,13.0,32.0,14.0,2.0,4.0,141.6281407035176,Unhealthy for Sensitive Groups
2023-04-01,98.0,47.0,61.0,24.0,3.0,5.0,172.94415173867228,Unhealthy
